0.50077,0.71527,0.49078,0.035535,0.024846
0.61841,0.50117,0.9548,0.78052,-0.1209
0.69914,0.14657,0.15358,0.46356,0.13076
0.25858,0.90805,0.20673,0.18426,0.11407
0.072991,0.35889,0.68214,0.73919,-0.035261
0.62187,0.11292,0.96119,0.05277,-0.12291
0.65556,0.65173,0.1099,0.094811,0.14448
0.76639,0.051874,0.83929,0.51883,-0.084621
0.52614,0.11639,0.53579,0.26989,0.010709
0.53633,0.66819,0.1286,0.83061,0.13861
0.23916,0.83017,0.26196,0.74159,0.096718
0.036753,0.56344,0.35786,0.57907,0.066597
0.34116,0.59783,0.1932,0.94758,0.11832
0.36651,0.75261,0.31831,0.95005,0.07902
0.15341,0.10059,0.11658,0.5638,0.14238
0.46388,0.11234,0.029854,0.47318,0.16962
0.50738,0.86682,0.24284,0.84136,0.10272
0.87547,0.30962,0.37994,0.13489,0.05966
0.41649,0.50733,0.42726,0.65707,0.044797
0.21816,0.014169,0.47227,0.4111,0.030661
0.62932,0.26784,0.51701,0.29561,0.016609
0.9489,0.58473,0.24391,0.31219,0.10239
0.061598,0.6084,0.20412,0.3656,0.11489
0.86648,0.81056,0.66144,0.43835,-0.02876
0.38898,0.44678,0.82126,0.76821,-0.078957
0.12075,0.36066,0.89857,0.31048,-0.10324
0.42081,0.70285,0.72957,0.676,-0.050157
0.95843,0.97244,0.21334,0.63709,0.11199
0.076508,0.30091,0.47564,0.8173,0.029602
0.42015,0.15908,0.31435,0.40051,0.080262
0.35373,0.16294,0.56519,0.51127,0.0014737
0.86207,0.56269,0.66096,0.061612,-0.028608
0.67106,0.53712,0.89598,0.66611,-0.10243
0.39136,0.15646,0.65497,0.73812,-0.026726
0.52909,0.15397,0.90448,0.017,-0.1051
0.1688,0.57929,0.024676,0.72211,0.17125
0.1313,0.16543,0.43391,0.036304,0.042709
0.10419,0.21533,0.20677,0.21398,0.11405
0.97068,0.6524,0.45945,0.90525,0.034688
0.78344,0.16879,0.79948,0.64019,-0.072115
0.37464,0.039639,0.096326,0.62388,0.14874
0.7558,0.43864,0.98646,0.021416,-0.13085
0.081645,0.55144,0.91513,0.073933,-0.10844
0.47374,0.10654,0.37345,0.28149,0.0617
0.9269,0.89169,0.79406,0.18916,-0.070414
0.33716,0.85859,0.74875,0.80939,-0.056183
0.17897,0.044075,0.092768,0.37876,0.14986
0.76826,0.032827,0.82522,0.20808,-0.080203
0.81683,0.10816,0.68979,0.94374,-0.037662
0.49112,0.12803,0.25255,0.20717,0.099673
0.89262,0.4564,0.43894,0.76276,0.041128
0.74109,0.77615,0.30542,0.072802,0.083068
0.67652,0.74162,0.64567,0.93644,-0.023807
0.64123,0.34473,0.076109,0.59848,0.15509
0.27989,0.44446,0.44769,0.51767,0.038379
0.75842,0.19278,0.96257,0.04011,-0.12334
0.0073327,0.17774,0.96953,0.59287,-0.12553
0.58336,0.82957,0.33879,0.20244,0.072585
0.61415,0.53534,0.066786,0.030682,0.15802
0.52409,0.55137,0.23823,0.053554,0.10417
0.15515,0.093559,0.33802,0.9665,0.072828
0.76276,0.81241,0.71156,0.38818,-0.044501
0.55505,0.080048,0.87835,0.33236,-0.096889
0.33174,0.44169,0.64264,0.73939,-0.022854
0.0013654,0.69449,0.53723,0.027489,0.010256
0.71097,0.39538,0.32351,0.41992,0.077386
0.7906,0.1208,0.65312,0.73481,-0.026145
0.29015,0.3813,0.52259,0.43131,0.014854
0.012776,0.089746,0.44499,0.63562,0.039228
0.15722,0.73359,0.46254,0.73385,0.033716
0.60043,0.45384,0.68732,0.086128,-0.036888
0.58648,0.85245,0.34047,0.53502,0.072057
0.1532,0.64051,0.88367,0.11448,-0.098559
0.41068,0.044348,0.01092,0.046159,0.17557
0.30553,0.48271,0.61886,0.18026,-0.015385
0.90473,0.65338,0.11618,0.89127,0.14251
0.41096,0.92007,0.38683,0.90261,0.057497
0.68946,0.93146,0.16627,0.015873,0.12677
0.87711,0.24941,0.94153,0.16198,-0.11673
0.97994,0.82105,0.038439,0.23919,0.16693
0.45176,0.21241,0.034159,0.64814,0.16827
0.86597,0.083267,0.26527,0.036619,0.095678
0.2476,0.5478,0.55217,0.40246,0.005564
0.23119,0.76265,0.5446,0.081877,0.0079405
0.3186,0.37477,0.60143,0.59296,-0.0099081
0.61799,0.74485,0.33974,0.42833,0.072286
0.69491,0.30366,0.19616,0.29609,0.11739
0.34722,0.19543,0.59729,0.1317,-0.0086101
0.19551,0.65482,0.69295,0.81449,-0.038655
0.32504,0.055191,0.019735,0.34786,0.1728
0.43721,0.32253,0.71727,0.61044,-0.046295
0.3133,0.64395,0.87179,0.70297,-0.094831
0.30459,0.53521,0.062152,0.46717,0.15948
0.68617,0.21888,0.27828,0.47475,0.091592
0.83323,0.91186,0.70305,0.10013,-0.041829
0.098154,0.21286,0.93397,0.50198,-0.11436
0.047306,0.055199,0.42588,0.91472,0.04523
0.56905,0.36887,0.56827,0.45669,0.00050655
0.80422,0.45296,0.8945,0.14536,-0.10196
0.77915,0.92755,0.58317,0.69866,-0.0041736
0.49371,0.26092,0.58807,0.94154,-0.0057132
0.017824,0.35932,0.61456,0.50329,-0.014033
0.059924,0.77093,0.17038,0.29341,0.12548
0.86876,0.42884,0.45106,0.13417,0.037322
0.16367,0.97659,0.69781,0.24303,-0.040182
0.77575,0.32349,0.34825,0.25343,0.069615
0.41792,0.22179,0.34437,0.57065,0.070835
0.97852,0.96128,0.82393,0.052202,-0.079795
0.10434,0.57506,0.25356,0.073024,0.099356
0.24906,0.81639,0.067326,0.037083,0.15785
0.95112,0.0067829,0.49467,0.25287,0.023625
0.10835,0.37285,0.34179,0.41075,0.071645
0.35087,0.098072,0.6597,0.78697,-0.028213
0.09335,0.95408,0.12155,0.27945,0.14082
0.95256,0.33453,0.68169,0.72463,-0.03512
0.050375,0.067364,0.8139,0.28283,-0.076647
0.39926,0.29894,0.49867,0.63516,0.022366
0.86692,0.88099,0.55558,0.38164,0.0044917
0.026399,0.0070855,0.91803,0.29293,-0.10935
0.88877,0.87029,0.85222,0.65991,-0.088682
0.25683,0.75677,0.66601,0.77477,-0.030195
0.33658,0.092574,0.10163,0.22653,0.14708
0.28688,0.34324,0.35455,0.72566,0.067637
0.42259,0.55577,0.55808,0.56286,0.0037067
0.96508,0.28585,0.43792,0.14681,0.04145
0.06882,0.20785,0.0099473,0.93628,0.17588
0.58402,0.84836,0.91542,0.6101,-0.10853
0.024428,0.37947,0.96838,0.61359,-0.12517
0.17766,0.36646,0.60839,0.73722,-0.012096
0.646,0.3718,0.14654,0.92767,0.13297
0.044135,0.36232,0.77747,0.1482,-0.065203
0.22812,0.0058462,0.1204,0.67534,0.14118
0.40162,0.11785,0.087091,0.19932,0.15164
0.0088489,0.92216,0.49284,0.94399,0.024199
0.16605,0.6187,0.34107,0.19574,0.071871
0.16835,0.22391,0.054248,0.14069,0.16196
0.52429,0.060877,0.5376,0.40901,0.010138
0.42052,0.28616,0.57875,0.54572,-0.0027851
0.53351,0.9885,0.93887,0.40201,-0.1159
0.16164,0.19189,0.7251,0.67339,-0.048753
0.21115,0.25272,0.70375,0.91412,-0.042047
0.8956,0.63353,0.0068513,0.93171,0.17685
0.22086,0.51744,0.628,0.062131,-0.018256
0.90027,0.54448,0.59705,0.1263,-0.0085338
0.60908,0.62094,0.72517,0.014924,-0.048777
0.73211,0.36152,0.5927,0.099553,-0.007168
0.96747,0.23632,0.15271,0.5645,0.13103
0.28188,0.047282,0.32826,0.9379,0.075892
0.26212,0.86646,0.3835,0.66885,0.058543
0.053208,0.84517,0.61164,0.021025,-0.013117
0.3653,0.14463,0.89775,0.80078,-0.10298
